paper,target_canonical,target_raw,type,self,executed,polarity,transitive,confidence,section,evidence,ref,doi_or_url
identifying_self_admitted_technical_debt,Threats-to-validity framework (Feldt & Magazinius),Validity-threat categories (Feldt & Magazinius),methodology,False,False,supports,False,medium,7 Threats to Validity,There are several validity threats [52] to the design of this study. ... Conclusion validity ... Internal validity ... Construct validity ... External validity,"[52] R. Feldt and A. Magazinius, ""Validity threats in empirical software engineering research-an initial survey."" in SEKE, 2010.",
better_data_labelling_with_emblem_and_ho,Yu et al. SLR corpora / FASTREAD,"EMBLEM / FASTREAD active learner (Yu, Kraft & Menzies)",software,True,True,supports,False,high,3.2 Core Problem / 3.3 Framework,"we adopted an active learning framework developed for reading research papers in SE literatures [112], [114], [115], [116], called EMBLEM","[114] Z. Yu, N. A. Kraft, and T Menzies. Finding better active learners for faster literature reviews. EMSE, 2018.",
better_data_labelling_with_emblem_and_ho,"EMBLEM parameter settings {N1=4000,N2=1,N3=30,N4=95%} (Yu et al.)","EMBLEM parameter settings {N1=4000,N2=1,N3=30,N4=95%} (Yu et al.)",methodology,True,True,supports,False,high,3.3 Framework / 8 Future Work,"Those decisions where made by Yu et al. [114] after exploring 32 different kinds of active learners ... obtained using Yu et al.'s original decisions [114], [116] without extensive tuning.","[114] Z. Yu, N. A. Kraft, and T Menzies. Finding better active learners for faster literature reviews. EMSE, 2018.",
better_data_labelling_with_emblem_and_ho,FASTREAD / FAST2 active learning (Yu & Menzies),FAST2 (Yu & Menzies),software,True,True,supports,False,high,3.3 Framework,"All those aforementioned tactics are built into EMBLEM [114], [116], the active learner used for this work.","[116] Z. Yu and T. Menzies. Fast2: An intelligent assistant for finding relevant papers. Expert Systems with Applications, 2019.",
better_data_labelling_with_emblem_and_ho,Wallace's aggressive undersampling,Wallace's aggressive undersampling,methodology,False,True,supports,False,high,3.3 Framework,"EMBLEM trains further using certainty sampling and Wallace's ""aggressive undersampling"" [103] that culls majority class examples closest to the decision boundary.","[103] B. C Wallace, T. A Trikalinos, J. Lau, C. Brodley, C. H Schmid. Semi-automated screening of biomedical citations for systematic reviews. 2010",
better_data_labelling_with_emblem_and_ho,Cormack & Grossman TAR methods,Cormack & Grossman continuous active learning (TAR state of the art),numericfact,False,False,supports,True,medium,3.3 Framework,"They report that, using the above requirements, EMBLEM found more relevant items faster than the previously reported state-of-the-art in incremental text mining retrieval [22], [102].","[22] G. V Cormack and M. R Grossman. Autonomy and reliability of continuous active learning for technology-assisted review. CoRR, 2015.",
better_data_labelling_with_emblem_and_ho,Wallace et al. active learning for citation screening,Wallace et al. active learning for citation screening,numericfact,False,False,supports,True,medium,3.3 Framework,"EMBLEM found more relevant items faster than the previously reported state-of-the-art in incremental text mining retrieval [22], [102].","[102] B. C. Wallace, K. Small, C. E. Brodley, and T. A. Trikalinos. Active learning for biomedical citation screening. In 16th SIGKDD, 2010.",
better_data_labelling_with_emblem_and_ho,Ros et al. remaining-relevant estimator,Ros et al. remaining-relevant estimator,numericfact,False,False,supports,True,low,3.3 Framework,"the N4 estimator converged much faster and obtained better estimates that other prominent estimators from the text mining literature [23], [85], [100].","[85] R. Ros, E. Bjarnason, P. Runeson. A machine learning approach for semi-automated search and selection in literature studies. EASE 2017",
better_data_labelling_with_emblem_and_ho,EMBLEM applied to vulnerability inspection (Yu et al.),EMBLEM applied to vulnerability inspection (Yu et al.),sanitycheck,True,False,supports,False,medium,3.2 Core Problem,"It has been proofed to be effective not only in reading research papers, but also in inspecting software security vulnerabilities [117], finding self-admitted technical debt [30], and test case prioritization [113].","[117] Z. Yu, C. Theisen, L. Williams, and T. Menzies. Improving vulnerability inspection efficiency using active learning. TSE, 2019.",
better_data_labelling_with_emblem_and_ho,JIT defect prediction (Kamei; Commit.Guru),"Commit.Guru (Rosen, Grawi & Shihab) - data collection + SZZ implementation",software,False,True,supports,False,high,4.1 Data,"For this analysis, we used Commit.Guru tool [86]. This tool was used since Commit.Guru supports web-scale data collection from on-line Github projects.","[86] C. Rosen, B. Grawi, and E. Shihab. Commit guru: Analytics and risk prediction of software commits. ESEC/FSE 2015, 2015.",
better_data_labelling_with_emblem_and_ho,JIT defect prediction (Kamei; Commit.Guru),Commit.Guru keyword labelling (baseline),steppingstone,False,True,refutes,False,high,"5 Results RQ1 / RQ2 (Tables 8, 10)",Comparing EMBLEM vs Keywords (from Commit.Guru) for bug-fixing commits identification performance ... Keywords labelling result in lower recall and higher false alarms,"[86] C. Rosen, B. Grawi, and E. Shihab. Commit guru: Analytics and risk prediction of software commits. ESEC/FSE 2015, 2015.",
better_data_labelling_with_emblem_and_ho,Software-engineering folklore and fuzzing observations,"Keyword taxonomy for commit labelling (Hindle, German & Holt)",methodology,False,True,refutes,False,medium,1 Introduction (Table 1),"This paper argues against using keywords like these as a method for labelling a commit as ""buggy"". Keywords from [41].","[41] A. Hindle, D. M. German, and R. Holt. What do large commits tell us?: A taxonomical study of large commits. MSR, 2008.",
better_data_labelling_with_emblem_and_ho,"SZZ algorithm (Sliwerski, Zimmermann & Zeller)","SZZ algorithm (Sliwerski, Zimmermann & Zeller)",methodology,False,True,supports,True,high,4.1 Data,"we used Sliwerski, Zimmermann, and Zeller's SZZ's algorithm [26], [52], [91] to work back in time ... (and the SZZ implementation we used here came from Commit.Guru).","[91] Jacek Sliwerski, Thomas Zimmermann, and Andreas Zeller. When do changes induce fixes? SIGSOFT Softw. Eng. Notes, 2005.",
better_data_labelling_with_emblem_and_ho,SZZ usage count (Rodriguez-Perez et al.),SZZ usage count (Rodriguez-Perez et al.),numericfact,False,False,supports,False,medium,4.1 Data,Rodrguez-Perez et al. [84] report that at least 187 papers have also used SZZ in the same way as these experiments of this paper.,"[84] G. Rodriguez, G. Robles, J. Gonzalez-Barahona. Reproducibility and credibility in empirical SE: ... the szz algorithm. IST 2018",
better_data_labelling_with_emblem_and_ho,JIT defect prediction (Kamei; Commit.Guru),Kamei et al. 14 change-level JIT features + release-based train/test protocol,methodology,False,True,supports,False,high,4.1 Data (Table 6) / 4.6 Ground Truth,"14 independent commit-level features, collected by Commit.Guru. [48]. ... This method is applied and endorsed through previous studies that solely using automating keyword [17], [48], [75], [86].","[48] Y. Kamei, E. Shihab, B. Adams, A. E. Hassan, A. Mockus, A. Sinha, N. Ubayashi. A large-scale empirical study of just-in-time quality assurance. T",
better_data_labelling_with_emblem_and_ho,JIT defect prediction (Kamei; Commit.Guru),Eclipse JDT and Eclipse Platform JIT defect data (Kamei et al.),dataset,False,True,neutral,False,medium,7.5 External Validity (Table 13),"we applied EMBLEM to a sample of standard large-scale SE projects, Eclipse JDT (E.JDT) and Eclipse Platform (E.PLATFORM). We used this data since it has previously been used in several prior papers [48], [109].","[48] Y. Kamei, E. Shihab, B. Adams, A. E. Hassan, A. Mockus, A. Sinha, N. Ubayashi. A large-scale empirical study of just-in-time quality assurance. T",
better_data_labelling_with_emblem_and_ho,Scott-Knott ranking,Scott-Knott ranking (Mittas & Angelis),statmethod,False,True,supports,False,high,4.3 Statistical Methods,This study ranks treatments using the Scott-Knott procedure recommended by Mittas & Angelis in their 2013 IEEE TSE paper [67].,"[67] N. Mittas and L. Angelis. Ranking and clustering software cost estimation models through a multiple comparisons algorithm. TSE, 2013.",
better_data_labelling_with_emblem_and_ho,Bootstrap significance test (Efron),Non-parametric bootstrap (Efron & Tibshirani),statmethod,False,True,supports,False,high,4.3 Statistical Methods,"our hypothesis test H was a conjunction of the A12 effect size test of and non-parametric bootstrap sampling ... see Efron & Tibshirani [28, p220-223].","[28] B. Efron and R. J Tibshirani. An introduction to the bootstrap. Mono. Stat. Appl. Probab. London, 1994.",
better_data_labelling_with_emblem_and_ho,A12 effect size (Vargha & Delaney; Arcuri & Briand),Vargha-Delaney A12 effect size (as endorsed by Arcuri & Briand),statmethod,False,True,supports,False,high,4.3 Statistical Methods,"Vargha and Delaney's non-parametric A12 effect size test was endorsed by Arcuri and Briand [7]. ... not a ""small"" effect (A12 >= 0.6).","[7] A. Arcuri and L. Briand. A practical guide for using statistical tests to assess randomized algorithms in software engineering. In ICSE, 2011.",
better_data_labelling_with_emblem_and_ho,Effect-size guidance (Kampenes et al.),Effect-size rule (Kampenes et al.),statmethod,False,False,supports,False,medium,4.3 Statistical Methods,"For a justification of the use of effect size tests see Kampenes [49] who warn that even if a hypothesis test declares two populations to be ""significantly"" different, then that result is misleading","[49] V. B. Kampenes, T. Dyba, J. E. Hannay, and D. I. K. Sjoberg. A systematic review of effect size in software engineering experiments. IST, 2007.",
better_data_labelling_with_emblem_and_ho,Ghotra et al. learner ranking (32 defect predictors),Ghotra et al. learner ranking (32 defect predictors),methodology,False,False,supports,False,high,4.4 Learners Used,"we use the Ghotra et al. ICSE paper that grouped 32 defect predictors into different ranks (see Table 9 of [36]). For this study, we used Random Forests+J48 and Logistic Regression","[36] B. Ghotra, S. McIntosh, A. E. Hassan. Revisiting the impact of classification techniques on the performance of defect prediction models. ICSE 201",
better_data_labelling_with_emblem_and_ho,FFTs for defect prediction (Chen et al.),FFTs for defect prediction (Chen et al.),steppingstone,True,True,supports,False,high,4.4.5 FFTs / 5 RQ2 (Table 9),"we use one method reported very recently at FSE'19 (FFTs, describe below) ... Chen et al. [18] reported that this method performs dramatically better than many prior results seen at recent ICSE conferences","[18] D. Chen, W. Fu, R. Krishna, and T. Menzies. Applications of psychological science for actionable analytics. In FSE, 2018.",
better_data_labelling_with_emblem_and_ho,Fast-and-frugal trees (Chen et al.; Phillips),Fast and Frugal Trees (Martignon et al.),methodology,False,True,supports,False,medium,4.4.5 FFTs,One FFT (in a FFTs model) is a decision tree made as a binary tree where all internal nodes have one leaf node with a guard condition leading to a classification decision [61].,"[61] L. Martignon, K. V Katsikopoulos, J. K Woike. Categorization with limited resources: A family of simple heuristics. J. Math. Psych. 2008",
better_data_labelling_with_emblem_and_ho,Random forests (Breiman),Random Forests (Breiman),steppingstone,False,True,neutral,False,high,4.4.2 / 5 RQ2 (Table 9),"our Random Forests builds many trees, each time using different subsets of the data rows R and columns C ... the conclusions are determined (say) a majority vote across all the trees [15].","[15] L. Breiman. Random forests. Machine Learning, 2001.",
better_data_labelling_with_emblem_and_ho,Logistic regression,"Logistic Regression (Witten, Frank & Hall)",steppingstone,False,True,neutral,False,medium,4.4.1 / 5 RQ2 (Table 9),Logistic Regresion maps t into the range 0..1 using u = 1/(1 + e^-t) [105].,"[105] I. H. Witten, E. Frank, and M. A. Hall. Data Mining: Practical Machine Learning Tools and Techniques. Morgan Kaufmann, 3rd edition, 2011.",
better_data_labelling_with_emblem_and_ho,SVM,SMO SVM (Zeng et al.),steppingstone,False,True,neutral,False,medium,4.4.3 / 5 RQ2 (Table 9),"following the results of Ghotra et al. [36], the Sequential Minimal Optimization (SMO) SVM technique is used. SMO analytically solves the large Quadratic Programming (QP) optimization problem [118].","[118] Z. Q. Zeng, H. B. Yu, H. R. Xu, Y. Q. Xie, J. Gao. Fast training support vector machines using parallel sequential minimal optimization. ISKE 20",
better_data_labelling_with_emblem_and_ho,SMOTE (Chawla et al.),Tuned SMOTE (Agrawal & Menzies),sanitycheck,True,False,refutes,False,medium,4.4.4 SMOTE,"SMOTE can be improved by some local tuning [3], [12]. We do not use such local tuning since recently is has been shown that such tunings are outperformed by FFTs",[3] A. Agrawal and T. Menzies. Is better data better than better data miners?: on the benefits of tuning smote for defect prediction. IST 2018,
