paper,target_canonical,target_raw,type,confidence,section,evidence,ref,doi_or_url
tournament_optimizers,Landscape analysis features (Lunacek; Jones & Forrest; Kerschke),Fitness-distance correlation (Jones & Forrest),methodology,high,VI-D RQ4,"we collected metrics describing the relationship between the configuration values and the objective scores (fitness-distance correlation [99], dispersion [100], nearest-better clustering [101]","[99] T. Jones, S. Forrest et al., Fitness distance correlation as a measure of problem difficulty for genetic algorithms, ICGA 95, 1995, pp. 184-192.",
tournament_optimizers,Landscape analysis features (Lunacek; Jones & Forrest; Kerschke),Dispersion metric (Lunacek & Whitley),methodology,high,VI-D RQ4,"fitness-distance correlation [99], dispersion [100], nearest-better clustering [101], meta-model R2, skewness, kurtosis","[100] M. Lunacek and D. Whitley, The dispersion metric and the cma evolution strategy, GECCO 2006, pp. 477-484.",
tournament_optimizers,Landscape analysis features (Lunacek; Jones & Forrest; Kerschke),Nearest-better clustering / feature-based algorithm selection (Kerschke et al.),methodology,high,VI-D RQ4,"This was used to train a feature-based predictor (using Random Forests) [86], [101] of what family of optimizers was most useful","[101] P. Kerschke, H. H. Hoos, F. Neumann, H. Trautmann, Automated algorithm selection: Survey and perspectives, Evolutionary Computation 27(1), 2019, pp. 3-45.",
tournament_optimizers,Regret / random-floor protocol (Chen et al.),Regret-reduction / random floor protocol (Chen et al. sampling baseline),methodology,medium,V Regret reduction metric,This framing keeps the random floor visible at all times and makes 'earned the right to beat random' measurable.,"[36] J. Chen, V. Nair, R. Krishna, T. Menzies, 'Sampling' as a baseline optimizer for SBSE, TSE 2018; [38] Bergstra & Bengio JMLR 2012",
tournament_optimizers,No-Free-Lunch theorem (Wolpert & Macready),No-Free-Lunch theorem (Wolpert & Macready),sanitycheck,high,III,"The no-free-lunch theorem makes exhaustive comparison pointless [51]: rather than enumerate the vast SBSE and hyperparameter-optimization menu [1], [13], we categorize it and sample one representative per category.","[51] D. H. Wolpert and W. G. Macready, No free lunch theorems for optimization, IEEE TEC 1(1), 2002, pp. 67-82.",
tournament_optimizers,Surrogate-oracle evaluation protocol (YAHPO; Eggensperger),Nearest-neighbor tabular evaluation flatters close solutions (YAHPO Gym; Surrogate NAS benchmarks),sanitycheck,high,IV-A,"While this evaluation approach has some precedence in the literature (see Pfisterer and Zela et al. [92], [93]), it tends to reward solutions that are close to existing solutions.","[92] F. Pfisterer et al., Yahpo gym, AutoML Conf. 2022; [93] A. Zela et al., Surrogate NAS benchmarks, ICLR 2020",https://api.semanticscholar.org/CorpusID:248177810
tournament_optimizers,"Chen, Gong & Chen config data (Accuracy can lie)","Surrogate accuracy is a poor proxy for tuning quality (Chen, Gong & Chen)",sanitycheck,high,III-A / Threats (construct),"recent work shows surrogate's predictive accuracy is a poor proxy for quality of the configurations a method ultimately selects [37], [83], which motivates judging each optimizer by the configurations it delivers","[37] P. Chen, J. Gong, T. Chen, Accuracy can lie: On the impact of surrogate model in configuration tuning, IEEE TSE 51(2), 2025; [83] Chen, Liang & Chen arXiv:2509.21945",
tournament_optimizers,SS-* config datasets / FLASH (Nair et al.),"Plain samplers match heavier search (SWAY, FLASH, EZR)",sanitycheck,medium,II-B,"a plain sampler has matched far heavier search whenever it was finally tested [36], [7], [1]. With the baseline absent, a win is unreadable",[36] Chen et al. TSE 2018; [7] Nair et al. TSE 2018; [1] Rayegan & Menzies JSS 2026,
tournament_optimizers,SE optimization needs its own optimizers (Agrawal et al.),SE optimization needs its own optimizers (Agrawal et al.),sanitycheck,medium,II-A,SE optimization has certain features which require special kinds of optimizers [54]. ... the optimizer that wins in ML may not win here [54].,"[54] A. Agrawal et al., Simpler hyperparameter optimization for software analytics: Why, how, when?, IEEE TSE 48(8), 2021, pp. 2939-2954.",
tournament_optimizers,Rayegan & Menzies (tiny trees / causality),Few labels suffice on 2^460 space (Rayegan & Menzies),sanitycheck,medium,II Motivation,with just 50 labels (0.5% of the data) the methods used in this paper can reach 80% of optimal [1].,"[1] A. Rayegan and T. Menzies, Minimal data, maximum clarity, JSS 2026.",
tournament_optimizers,Authors' own replication package,OptimizerTournament replication package (authors' own),software,high,Abstract / Contributions,our tournament and replication package are open-sourced for SBSE researchers and practitioners at https://github.com/KKGanguly/OptimizerTournament.,https://github.com/KKGanguly/OptimizerTournament,https://github.com/KKGanguly/OptimizerTournament
zoom_dont_wander,NSGA-II (Deb et al.),NSGA-II (Deb et al.),steppingstone,high,3.2 Algorithms; Tables 2-3,NSGA-II [9] is the one of the most widely cited multi-objective evolutionary algorithm in SBSE [5]... Both are run at 200 (equal-budget comparison) and 1000 evaluations,"[9] Deb, Pratap, Agarwal, Meyarivan. A fast and elitist multiobjective genetic algorithm: NSGA-II. IEEE Trans. Evo. Comp., 6(2):182-197, 2002.",
zoom_dont_wander,SPEA2 (Zitzler et al.),SPEA2 (Zitzler et al.),steppingstone,high,3.2 Algorithms; Tables 2-3,SPEA2 [10] provides an archive-based alternative with strength fitness and k-NN density estimation. Including both ensures results are not artifacts of NSGA-II's specific crowding-distance mechanism.,"[10] Zitzler, Laumanns, Thiele. SPEA2: Improving the strength Pareto evolutionary algorithm. TIK-Report 103, ETH Zurich, 2001.",
zoom_dont_wander,SMAC / SMAC3 (Hutter; Lindauer),SMAC (Hutter et al.),steppingstone,high,"3.2 Algorithms; Tables 2, Fig. 3","SMAC [11] fits a Random Forest surrogate over the decision space and uses Expected Improvement to select evaluations, optimising D2H directly.","[11] Hutter, Hoos, Leyton-Brown. Sequential model-based optimization for general algorithm configuration. Proc. LION, pages 507-523. Springer, 2011.",
zoom_dont_wander,Random search baseline (Bergstra & Bengio; Arcuri & Briand),Random search baseline (Arcuri & Briand),sanitycheck,high,3.2 Algorithms (Random Sampling Baseline),"Arcuri and Briand [25] demonstrated that random search often provides surprisingly competitive performance in SBSE, making it an essential baseline for any optimization comparison.","[25] Arcuri, Briand. A practical guide for using statistical tests to assess randomized algorithms in software engineering. ICSE, pages 1-10. IEEE, 2011.",
zoom_dont_wander,EZR / LITE (Menzies group),EZR (Rayegan & Menzies; Menzies & Ganguly),software,high,3.2 Algorithms (Regional Search),"We use a minimal contrastive regional search, EZR [13, 14]. It maintains a Best set (sqrt N solutions with lowest D2H found so far) and a Rest set","[13] Rayegan, Menzies. Minimal data, maximum clarity: A heuristic for explaining optimization. arXiv:2509.08667, 2025. [14] Menzies, Ganguly. How low can you go? 2026.",https://arxiv.org/abs/2509.08667
zoom_dont_wander,Authors' own replication package,Replication package (ParetoMyth),software,medium,1 Introduction (contributions),Replication package: https://github.com/kkganguly/ParetoMyth.,https://github.com/kkganguly/ParetoMyth,https://github.com/kkganguly/ParetoMyth
zoom_dont_wander,MOOT repository,MOOT repository,dataset,high,4.1 Datasets; Table 1,"We evaluate on MOOT (Multi-Objective Optimization Testing) [4], a repository consolidating over 100 SE optimization tasks drawn from dozens of peer-reviewed publications","[4] Menzies, Chen, Ye, Ganguly, Rayegan, Srinivasan, Lustosa. Moot: a repository of many multi-objective optimization tasks. arXiv:2511.16882, 2025.",https://arxiv.org/abs/2511.16882
zoom_dont_wander,PromiseTune config data (Chen & Chen),PromiseTune configuration tasks (Chen & Chen),dataset,high,4.1 Datasets; Table 1,"software configuration (e.g., system performance tuning across 25 software systems and 12 PromiseTune tasks [27])","[27] Pengzhou Chen, Tao Chen. Promisetune: Unveiling causally promising and explainable configuration tuning. ICSE 2026.",
zoom_dont_wander,SS-* config datasets / FLASH (Nair et al.),"Configuration-tuning datasets (SS-A..SS-X, x264, LLVM, etc.; Nair et al., Chen et al.)",dataset,medium,Table 1,"37 Config Tuning: SS-A to SS-X, billing10k, 7z, BDBC, HSQLDB, LLVM, PostgreSQL ... 197-167k [13, 27-34]","[32] Nair et al. Data-driven SBSE. MSR 2018; [33] Nair et al. Using bad learners to find good configurations. FSE 2017; [34] Chen, Gong, Chen. Accuracy can lie. TSE 51(2), 2025.",
zoom_dont_wander,Project health datasets (Lustosa & Menzies),Project health datasets (Lustosa & Menzies),dataset,medium,Table 1,"35 Project Health: Health-ClosedIssues,-PRs,-Commits ... 10,001 [13, 28, 30, 31, 35]","[35] Lustosa, Menzies. Learning from very little data: On the value of landscape analysis for predicting software project health. TOSEM 33(3), 2024.",
zoom_dont_wander,"POM3 / XOMO / COC1000 process models (Chen, Nair, Menzies)","POM3 / XOMO process-model datasets (Chen, Nair & Menzies)",dataset,medium,4.1 Datasets; Table 1; Fig. 4 (XOMO OSP),"software process models (effort and risk estimation including POM3 and XOMO variants) ... nasa93dem, coc1000, pom3d [13, 28, 30, 35, 36]","[36] Jianfeng Chen, Vivek Nair, Tim Menzies. Beyond evolutionary algorithms for search-based software engineering. IST 95:281-294, 2018.",
zoom_dont_wander,Kaggle cross-domain datasets,"Kaggle cross-domain datasets (dropout, FIFA, HR attrition, Telco churn, home data, readmissions, life expectancy, Animal Crossing, marketing, car price)",dataset,medium,Table 1,"3 Behavioral, 2 Financial, 2 Health ... student dropout, HR-attrition, player stats, home data, Telco-Churn, Life Expectancy, hospital Readmissions [37-39] [40, 41] [42, 43] [44-46]","[37]-[46] Kaggle datasets, 2021-2025 (Abdullah0a; die9origephit; Pavansubhasht; blastchar; dansbecker; Rajarshi; jessicali9530; Daoud; syedfaizanalii).",
zoom_dont_wander,MOOT repository,"Earlier MOOT-using studies (compact AI, iSNEAK, LLM warm-start, DRR)",dataset,low,Table 1 (Cited column),"Cited: [13, 28, 30, 34] ... [13, 28, 30-32] ... [28-31, 35]","[28] Menzies. The case for compact AI. CACM 68(8), 2025; [29] Lustosa, Menzies. iSNEAK. IEEE Access 12, 2024; [30] Senthilkumar, Menzies. arXiv:2501.00125; [31] Lustosa, Menzies. arXiv:2503.21086",
zoom_dont_wander,Scott-Knott ranking,Scott-Knott recursive bi-clustering (with bootstrap + Cliff's delta),statmethod,high,4.2 Evaluation Metrics; Tables 2-3,We perform statistical comparisons via Scott-Knott recursive bi-clustering method [47]. It clusters optimizers per dataset by recursively splitting ranked distributions only where bootstrap significance and Cliff's Delta effect size both confirm,"[47] A. J. Scott and M. Knott. A cluster analysis method for grouping means in the analysis of variance. Biometrics, 30:507-512, 1974.",
zoom_dont_wander,Win/tie/loss comparison (Demsar),Pairwise Win/Tie/Loss comparison practice (Demsar),statmethod,high,5.1 RQ1,Win/Tie/Loss counts follow the pairwise practice recommended by Demsar [48]: the cheaper method is the reference,"[48] Janez Demsar. Statistical comparisons of classifiers over multiple data sets. JMLR, 7(Jan):1-30, 2006.",
zoom_dont_wander,Distance-to-heaven (d2h) metric,Distance-to-ideal / equal-weight aggregation (Hwang & Yoon; Zeleny) -> D2H metric,methodology,medium,2.2 Practitioner Selection Problem; 4.2; 7 Construct validity,"equal-weight aggregation is the theoretically grounded default, and the recommended first point to inspect is the solution closest to the ideal [19, 20]... We therefore use Distance-to-Heaven (D2H)","[19] Hwang, Yoon. Multiple attribute decision making. Springer, 2012. [20] Zeleny. Multiple Criteria Decision Making. McGraw-Hill, 1982.",
zoom_dont_wander,"Pareto metric guidance (Li, Chen & Yao)","IGD/HV Pareto evaluation guidance (Li, Chen & Yao)",methodology,high,8 Related Work; 4.2; 5.3 RQ3,"Li et al. [21] provide standard evaluation guidance using IGD and HV, which our RQ3 follows.","[21] Miqing Li, Tao Chen, Xin Yao. How to evaluate solutions in pareto-based search-based software engineering? A critical review and methodological guidance. IEEE TSE, 2020.",
zoom_dont_wander,Rayegan & Menzies (tiny trees / causality),Best-vs-Rest decision-tree explanation (Rayegan & Menzies),methodology,high,6.2; 8 Related Work; Fig. 4,"The decision-tree explainability step builds on Rayegan and Menzies [13], which show that shallow Best-vs.-Rest trees produce actionable configuration guidance","[13] Amirali Rayegan and Tim Menzies. Minimal data, maximum clarity: A heuristic for explaining optimization. arXiv:2509.08667, 2025.",https://arxiv.org/abs/2509.08667
zoom_dont_wander,MOOT repository,Prior MOOT benchmark of SMAC vs TPE/DEHB (Menzies & Ganguly),sanitycheck,high,3.2 Algorithms; 7 Algorithm configuration,"A prior study on the same MOOT benchmark [14] found it competitive with or better than TPE [23] and DEHB [24], making it a reasonable choice among global Bayesian methods","[14] Tim Menzies and Kishan Kumar Ganguly. How low can you go? The data-light SE challenge. Arxiv, 2026.",
zoom_dont_wander,NSGA-II population-size evidence (Hort & Sarro),NSGA-II population-size evidence (Hort & Sarro),sanitycheck,high,7 Threats to Validity (Algorithm configuration),"population sizes of 10 and 20 for 200 and 1000 evaluation budgets were used respectively, following evidence that smaller populations with more generations improve performance [49]","[49] Max Hort and Federica Sarro. The effect of offspring population size on NSGA-II: A preliminary study. GECCO, pages 1-2. ACM, 2021.",
zoom_dont_wander,SS-* config datasets / FLASH (Nair et al.),Evaluation-cost evidence from FLASH (Nair et al.),sanitycheck,medium,2.1 Evaluation Bottleneck (budget choice 50-200),"compiler flag selection requires 35-135 minutes per evaluation [16], and Nair et al. explicitly note that exploring more than a handful of configurations is usually infeasible","[16] Vivek Nair, Zhe Yu, Tim Menzies, Norbert Siegmund, Sven Apel. Finding faster configurations using FLASH. IEEE TSE, 46(7):794-811, 2020.",
